<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20121212,1.30081,1.30964,1.29951,1.30699,0
EURUSD,20121213,1.30704,1.30991,1.30401,1.30749,0
EURUSD,20121214,1.30751,1.31719,1.30656,1.31554,0
EURUSD,20121216,1.31674,1.31866,1.31626,1.31826,0
EURUSD,20121217,1.31824,1.31859,1.31436,1.31591,0
EURUSD,20121218,1.31592,1.32374,1.31556,1.32233,0
EURUSD,20121219,1.32231,1.33074,1.31881,1.31984,0
EURUSD,20121220,1.32009,1.32944,1.32001,1.32471,0
EURUSD,20121221,1.32461,1.32476,1.31576,1.31819,0
EURUSD,20121223,1.3175,1.3182,1.3172,1.31786,0
EURUSD,20121224,1.31789,1.32329,1.31706,1.32149,0
EURUSD,20121225,1.31813,1.3184,1.31776,1.31805,0
EURUSD,20121226,1.31804,1.32534,1.31697,1.32201,0
EURUSD,20121227,1.32204,1.32829,1.32014,1.32344,0
EURUSD,20121228,1.32346,1.32554,1.31656,1.32149,0
EURUSD,20121230,1.32128,1.3219,1.3211,1.32151,0
EURUSD,20121231,1.32161,1.32344,1.31716,1.31844,0
EURUSD,20130101,1.32036,1.3219,1.3198,1.32061,0
EURUSD,20130102,1.3204,1.32991,1.31566,1.31886,0
EURUSD,20130103,1.31876,1.31896,1.30244,1.30374,0
EURUSD,20130104,1.30376,1.30884,1.29974,1.30794,0
EURUSD,20130106,1.30746,1.30791,1.30686,1.30781,0
EURUSD,20130107,1.30786,1.31274,1.30161,1.31251,0
EURUSD,20130108,1.31256,1.31391,1.30556,1.308,0
EURUSD,20130109,1.30811,1.30949,1.30361,1.30546,0
EURUSD,20130110,1.30539,1.32787,1.30384,1.32664,0
EURUSD,20130111,1.32669,1.33646,1.32476,1.33354,0
EURUSD,20130113,1.3361,1.33681,1.33496,1.33654,0
EURUSD,20130114,1.33656,1.34034,1.33354,1.33756,0
EURUSD,20130115,1.33751,1.33941,1.32629,1.32969,0
EURUSD,20130116,1.32979,1.33239,1.32561,1.32909,0
EURUSD,20130117,1.32906,1.33864,1.32696,1.33749,0
EURUSD,20130118,1.33744,1.33974,1.32799,1.33201,0
EURUSD,20130120,1.3308,1.33234,1.3308,1.33091,0
EURUSD,20130121,1.33086,1.33314,1.32991,1.33156,0
EURUSD,20130122,1.33161,1.33709,1.32664,1.33216,0
EURUSD,20130123,1.33206,1.33539,1.32639,1.33091,0
EURUSD,20130124,1.33096,1.33921,1.32856,1.33784,0
EURUSD,20130125,1.33781,1.34784,1.33494,1.34586,0
EURUSD,20130127,1.3466,1.34665,1.34531,1.3459,0
EURUSD,20130128,1.34595,1.34765,1.34242,1.34447,0
EURUSD,20130129,1.3445,1.34965,1.34142,1.34867,0
EURUSD,20130130,1.3487,1.35867,1.34815,1.35678,0
EURUSD,20130131,1.35675,1.35925,1.35407,1.35867,0
EURUSD,20130201,1.35857,1.371,1.35822,1.36547,0
EURUSD,20130203,1.365,1.36587,1.3647,1.36487,0
EURUSD,20130204,1.3648,1.36532,1.34984,1.3503,0
EURUSD,20130205,1.35027,1.3597,1.34577,1.35812,0
EURUSD,20130206,1.35815,1.35952,1.3493,1.35177,0
EURUSD,20130207,1.3518,1.35767,1.33702,1.33932,0
EURUSD,20130208,1.33945,1.34282,1.33527,1.3365,0
EURUSD,20130210,1.33675,1.33745,1.33642,1.33697,0
EURUSD,20130211,1.33685,1.34262,1.33565,1.34017,0
EURUSD,20130212,1.3401,1.3475,1.33637,1.34517,0
EURUSD,20130213,1.3452,1.35192,1.34257,1.34487,0
EURUSD,20130214,1.34482,1.34547,1.33147,1.33572,0
EURUSD,20130215,1.33587,1.33927,1.33057,1.3361,0
EURUSD,20130217,1.3348,1.33585,1.33407,1.3345,0
EURUSD,20130218,1.33455,1.33785,1.3321,1.33517,0
EURUSD,20130219,1.33522,1.33952,1.33282,1.33847,0
EURUSD,20130220,1.33842,1.3433,1.3271,1.32875,0
EURUSD,20130221,1.3286,1.32887,1.31605,1.3192,0
EURUSD,20130222,1.31915,1.32442,1.31447,1.31865,0
EURUSD,20130224,1.32167,1.3217,1.31853,1.3194,0
EURUSD,20130225,1.31922,1.3318,1.30475,1.3055,0
EURUSD,20130226,1.30595,1.31212,1.3018,1.30642,0
EURUSD,20130227,1.3064,1.31462,1.30412,1.31347,0
EURUSD,20130228,1.3135,1.3161,1.30527,1.3067,0
EURUSD,20130301,1.30662,1.31007,1.2966,1.30212,0
EURUSD,20130303,1.30118,1.30166,1.30038,1.30145,0
EURUSD,20130304,1.30132,1.30305,1.29817,1.3025,0
EURUSD,20130305,1.30252,1.30745,1.30095,1.30452,0
EURUSD,20130306,1.30445,1.30697,1.29646,1.29762,0
EURUSD,20130307,1.29757,1.31175,1.29737,1.31044,0
EURUSD,20130308,1.31037,1.31337,1.29547,1.29972,0
EURUSD,20130310,1.2995,1.29967,1.29872,1.29875,0
EURUSD,20130311,1.2988,1.30525,1.29785,1.3034,0
EURUSD,20130312,1.30342,1.30737,1.29907,1.30273,0
EURUSD,20130313,1.30269,1.3064,1.29227,1.29562,0
EURUSD,20130314,1.29558,1.3032,1.29107,1.3012,0
EURUSD,20130315,1.30122,1.31065,1.30021,1.30744,0
EURUSD,20130317,1.29078,1.29202,1.28945,1.29047,0
EURUSD,20130318,1.29045,1.2995,1.28817,1.29417,0
EURUSD,20130319,1.29415,1.2969,1.2843,1.28565,0
EURUSD,20130320,1.28567,1.29772,1.28561,1.29323,0
EURUSD,20130321,1.29324,1.29547,1.2879,1.28975,0
EURUSD,20130322,1.28982,1.30085,1.2888,1.29872,0
EURUSD,20130324,1.29615,1.29797,1.2961,1.29722,0
EURUSD,20130325,1.2973,1.30475,1.28297,1.28589,0
EURUSD,20130326,1.28592,1.28887,1.2828,1.28627,0
EURUSD,20130327,1.2863,1.28662,1.27507,1.2778,0
EURUSD,20130328,1.27782,1.28437,1.27547,1.2814,0
EURUSD,20130329,1.28137,1.28357,1.2793,1.28152,0
EURUSD,20130331,1.2803,1.28132,1.2803,1.28102,0
EURUSD,20130401,1.28112,1.2867,1.27712,1.28432,0
EURUSD,20130402,1.28437,1.2877,1.28082,1.28219,0
EURUSD,20130403,1.28222,1.28632,1.2789,1.28425,0
EURUSD,20130404,1.28427,1.29482,1.27447,1.29325,0
EURUSD,20130405,1.29335,1.3039,1.29002,1.30085,0
EURUSD,20130407,1.2973,1.30032,1.2972,1.29922,0
EURUSD,20130408,1.29927,1.3037,1.29683,1.30177,0
EURUSD,20130409,1.30175,1.3102,1.30047,1.30805,0
EURUSD,20130410,1.30802,1.3121,1.3052,1.30667,0
EURUSD,20130411,1.3067,1.31375,1.30432,1.3106,0
EURUSD,20130412,1.31061,1.31257,1.30365,1.31017,0
EURUSD,20130414,1.3114,1.3115,1.31082,1.31092,0
EURUSD,20130415,1.31087,1.3109,1.30217,1.3047,0
EURUSD,20130416,1.30457,1.3201,1.30275,1.3179,0
EURUSD,20130417,1.3178,1.31992,1.3001,1.30347,0
EURUSD,20130418,1.30352,1.30955,1.30207,1.30485,0
EURUSD,20130419,1.30492,1.31277,1.3048,1.30587,0
EURUSD,20130421,1.3076,1.3077,1.30647,1.30663,0
EURUSD,20130422,1.30687,1.30832,1.30142,1.3061,0
EURUSD,20130423,1.30615,1.3083,1.29725,1.30005,0
EURUSD,20130424,1.30007,1.3033,1.29547,1.30113,0
EURUSD,20130425,1.30109,1.30927,1.29887,1.3009,0
EURUSD,20130426,1.30087,1.30472,1.29905,1.30332,0
EURUSD,20130428,1.3047,1.3067,1.3045,1.30607,0
EURUSD,20130429,1.30597,1.31155,1.30315,1.30928,0
EURUSD,20130430,1.30924,1.3185,1.30537,1.31662,0
EURUSD,20130501,1.31667,1.32417,1.31597,1.3183,0
EURUSD,20130502,1.31835,1.32172,1.3037,1.30618,0
EURUSD,20130503,1.3062,1.31585,1.30327,1.31165,0
EURUSD,20130505,1.3122,1.3124,1.31115,1.31172,0
EURUSD,20130506,1.31177,1.31402,1.30532,1.3073,0
EURUSD,20130507,1.30732,1.31311,1.30672,1.30781,0
EURUSD,20130508,1.30782,1.31937,1.3071,1.31596,0
EURUSD,20130509,1.31593,1.31765,1.30092,1.3044,0
EURUSD,20130510,1.30436,1.30504,1.29346,1.29837,0
EURUSD,20130512,1.2969,1.29781,1.2968,1.29762,0
EURUSD,20130513,1.29769,1.29992,1.29412,1.29814,0
EURUSD,20130514,1.29811,1.30288,1.2912,1.29312,0
EURUSD,20130515,1.29307,1.29418,1.28426,1.28795,0
EURUSD,20130516,1.28797,1.29291,1.28456,1.28828,0
EURUSD,20130517,1.2883,1.28888,1.27956,1.28272,0
EURUSD,20130519,1.28393,1.28478,1.28377,1.28446,0
EURUSD,20130520,1.28444,1.28997,1.28189,1.28832,0
EURUSD,20130521,1.28834,1.2933,1.2841,1.29055,0
EURUSD,20130522,1.29051,1.29972,1.28329,1.2852,0
EURUSD,20130523,1.28527,1.29561,1.28212,1.29317,0
EURUSD,20130524,1.2932,1.29928,1.29036,1.29348,0
EURUSD,20130526,1.2934,1.294,1.2932,1.29358,0
EURUSD,20130527,1.29362,1.2948,1.2915,1.29329,0
EURUSD,20130528,1.29325,1.29492,1.28487,1.2852,0
EURUSD,20130529,1.28522,1.2977,1.28375,1.29397,0
EURUSD,20130530,1.29387,1.30607,1.29327,1.30437,0
EURUSD,20130531,1.30455,1.30582,1.29435,1.29957,0
EURUSD,20130602,1.29933,1.2997,1.2985,1.29927,0
EURUSD,20130603,1.29917,1.31071,1.29545,1.30697,0
EURUSD,20130604,1.30704,1.31007,1.30414,1.30821,0
EURUSD,20130605,1.30818,1.31156,1.30525,1.30919,0
EURUSD,20130606,1.30922,1.33049,1.30742,1.32385,0
EURUSD,20130607,1.32387,1.32845,1.31905,1.32176,0
EURUSD,20130609,1.31911,1.32014,1.31859,1.31975,0
EURUSD,20130610,1.3202,1.32681,1.31767,1.32553,0
EURUSD,20130611,1.32547,1.33167,1.32317,1.33127,0
EURUSD,20130612,1.33124,1.3359,1.32654,1.33377,0
EURUSD,20130613,1.3337,1.33895,1.32777,1.33727,0
EURUSD,20130614,1.3373,1.33731,1.32941,1.33461,0
EURUSD,20130616,1.33472,1.33489,1.33454,1.33489,0
EURUSD,20130617,1.33488,1.3381,1.33177,1.33616,0
EURUSD,20130618,1.33618,1.34155,1.33251,1.33938,0
EURUSD,20130619,1.33935,1.3416,1.32611,1.32957,0
EURUSD,20130620,1.32952,1.3301,1.31607,1.32265,0
EURUSD,20130621,1.32257,1.32532,1.30977,1.3123,0
EURUSD,20130623,1.30907,1.31073,1.30899,1.31019,0
EURUSD,20130624,1.31033,1.31432,1.30585,1.3123,0
EURUSD,20130625,1.31229,1.31497,1.30647,1.30816,0
EURUSD,20130626,1.30813,1.30867,1.29842,1.3006,0
EURUSD,20130627,1.30072,1.30557,1.29997,1.30361,0
EURUSD,20130628,1.30365,1.31022,1.29907,1.30152,0
EURUSD,20130630,1.30143,1.30155,1.30067,1.30115,0
EURUSD,20130701,1.30157,1.30691,1.30045,1.30612,0
EURUSD,20130702,1.30607,1.30772,1.29635,1.29812,0
EURUSD,20130703,1.29807,1.30315,1.2923,1.30079,0
EURUSD,20130704,1.30077,1.30227,1.28825,1.29119,0
EURUSD,20130705,1.29116,1.29167,1.2805,1.28292,0
EURUSD,20130707,1.28106,1.28233,1.28085,1.2813,0
EURUSD,20130708,1.28214,1.2881,1.2811,1.28675,0
EURUSD,20130709,1.28677,1.28975,1.27545,1.2786,0
EURUSD,20130710,1.27856,1.30237,1.27641,1.30221,0
EURUSD,20130711,1.30226,1.32065,1.30047,1.30951,0
EURUSD,20130712,1.30956,1.30996,1.2999,1.30666,0
EURUSD,20130714,1.30771,1.30797,1.30597,1.3066,0
EURUSD,20130715,1.3066,1.30782,1.29925,1.30655,0
EURUSD,20130716,1.3065,1.3174,1.30496,1.31532,0
EURUSD,20130717,1.31542,1.31776,1.30823,1.31226,0
EURUSD,20130718,1.31225,1.31247,1.30656,1.31112,0
EURUSD,20130719,1.3111,1.31536,1.30887,1.31429,0
EURUSD,20130721,1.31367,1.31404,1.31346,1.31374,0
EURUSD,20130722,1.3137,1.32175,1.31361,1.31842,0
EURUSD,20130723,1.31832,1.32383,1.3163,1.32227,0
EURUSD,20130724,1.32224,1.32558,1.31756,1.31964,0
EURUSD,20130725,1.31967,1.32953,1.31648,1.32751,0
EURUSD,20130726,1.32753,1.32962,1.32521,1.32812,0
EURUSD,20130728,1.32853,1.32855,1.32749,1.3279,0
EURUSD,20130729,1.32785,1.32942,1.32385,1.3262,0
EURUSD,20130730,1.32617,1.33014,1.32335,1.32622,0
EURUSD,20130731,1.32619,1.33443,1.32091,1.32962,0
EURUSD,20130801,1.32977,1.33101,1.31931,1.32087,0
EURUSD,20130802,1.32093,1.32936,1.31874,1.3284,0
EURUSD,20130804,1.3282,1.32865,1.32762,1.32805,0
EURUSD,20130805,1.32808,1.32997,1.32319,1.3261,0
EURUSD,20130806,1.32607,1.33225,1.3246,1.3307,0
EURUSD,20130807,1.3308,1.33456,1.32651,1.33357,0
EURUSD,20130808,1.33362,1.33996,1.33272,1.3381,0
EURUSD,20130809,1.33817,1.33896,1.33319,1.33436,0
EURUSD,20130811,1.33199,1.33366,1.33195,1.33354,0
EURUSD,20130812,1.33357,1.33431,1.32762,1.32984,0
EURUSD,20130813,1.32987,1.33166,1.32326,1.326,0
EURUSD,20130814,1.32597,1.32801,1.32381,1.32569,0
EURUSD,20130815,1.32574,1.33625,1.32048,1.33501,0
EURUSD,20130816,1.33496,1.33791,1.33105,1.33336,0
EURUSD,20130818,1.33339,1.33427,1.33308,1.33352,0
EURUSD,20130819,1.33337,1.33742,1.33145,1.33351,0
EURUSD,20130820,1.33349,1.34513,1.33226,1.34171,0
EURUSD,20130821,1.34173,1.34267,1.33344,1.33571,0
EURUSD,20130822,1.33566,1.33726,1.32971,1.33558,0
EURUSD,20130823,1.33559,1.34092,1.33326,1.33842,0
EURUSD,20130825,1.3384,1.33922,1.33821,1.33846,0
EURUSD,20130826,1.33845,1.33936,1.3356,1.33698,0
EURUSD,20130827,1.33697,1.33981,1.33214,1.33905,0
EURUSD,20130828,1.33915,1.33969,1.33041,1.33397,0
EURUSD,20130829,1.33402,1.33425,1.32186,1.32372,0
EURUSD,20130830,1.3239,1.32542,1.31727,1.32155,0
EURUSD,20130901,1.32137,1.32146,1.32035,1.32123,0
EURUSD,20130902,1.32124,1.32264,1.31826,1.3195,0
EURUSD,20130903,1.31955,1.31965,1.31382,1.31659,0
EURUSD,20130904,1.31656,1.32173,1.31563,1.32038,0
EURUSD,20130905,1.32041,1.32226,1.31096,1.31175,0
EURUSD,20130906,1.3118,1.31891,1.31041,1.31744,0
EURUSD,20130908,1.31608,1.31783,1.31608,1.31731,0
EURUSD,20130909,1.3173,1.32801,1.31644,1.3253,0
EURUSD,20130910,1.32531,1.3275,1.32296,1.32653,0
EURUSD,20130911,1.32655,1.33238,1.32431,1.33106,0
EURUSD,20130912,1.33105,1.33242,1.32565,1.32993,0
EURUSD,20130913,1.32995,1.33208,1.3253,1.33021,0
EURUSD,20130915,1.3356,1.33774,1.3356,1.33696,0
EURUSD,20130916,1.33695,1.33847,1.33295,1.33343,0
EURUSD,20130917,1.33342,1.33687,1.33245,1.33575,0
EURUSD,20130918,1.33573,1.35412,1.33372,1.3508,0
EURUSD,20130919,1.35081,1.3568,1.35002,1.35287,0
EURUSD,20130920,1.35292,1.35477,1.34972,1.35227,0
EURUSD,20130922,1.35467,1.3548,1.35264,1.3531,0
EURUSD,20130923,1.35311,1.35437,1.34787,1.34925,0
EURUSD,20130924,1.34927,1.35178,1.34636,1.34697,0
EURUSD,20130925,1.347,1.35367,1.34615,1.35218,0
EURUSD,20130926,1.35217,1.35257,1.34716,1.34863,0
EURUSD,20130927,1.34859,1.35638,1.34736,1.35212,0
EURUSD,20130929,1.3491,1.34976,1.34773,1.34812,0
EURUSD,20130930,1.34811,1.35554,1.3477,1.35216,0
EURUSD,20131001,1.35212,1.35873,1.35159,1.3524,0
EURUSD,20131002,1.35237,1.36065,1.35039,1.35808,0
EURUSD,20131003,1.3581,1.36458,1.35769,1.36211,0
EURUSD,20131004,1.36216,1.36311,1.35378,1.35524,0
EURUSD,20131006,1.35635,1.35657,1.35607,1.35631,0
EURUSD,20131007,1.35629,1.35905,1.35417,1.35764,0
EURUSD,20131008,1.35765,1.3606,1.35568,1.35727,0
EURUSD,20131009,1.35722,1.3604,1.34853,1.35226,0
EURUSD,20131010,1.3523,1.35458,1.34869,1.3525,0
EURUSD,20131011,1.35248,1.35809,1.35186,1.35506,0
EURUSD,20131013,1.35611,1.35631,1.35563,1.35606,0
EURUSD,20131014,1.35605,1.35971,1.35444,1.35586,0
EURUSD,20131015,1.35591,1.35703,1.34786,1.35252,0
EURUSD,20131016,1.35244,1.3567,1.34722,1.35332,0
EURUSD,20131017,1.35337,1.3681,1.35152,1.36718,0
EURUSD,20131018,1.36719,1.3703,1.36589,1.36835,0
EURUSD,20131020,1.36834,1.36869,1.36807,1.36817,0
EURUSD,20131021,1.36818,1.36881,1.36506,1.36764,0
EURUSD,20131022,1.36768,1.37911,1.36615,1.37777,0
EURUSD,20131023,1.37776,1.37926,1.37407,1.37746,0
EURUSD,20131024,1.37742,1.38248,1.37634,1.37987,0
EURUSD,20131025,1.37986,1.38316,1.37737,1.38067,0
EURUSD,20131027,1.38075,1.38102,1.38031,1.38076,0
EURUSD,20131028,1.3808,1.3817,1.37747,1.37822,0
EURUSD,20131029,1.37826,1.38131,1.37359,1.37461,0
EURUSD,20131030,1.37457,1.37846,1.36952,1.37213,0
EURUSD,20131031,1.37216,1.37381,1.35746,1.35874,0
EURUSD,20131101,1.35875,1.35889,1.34792,1.34892,0
EURUSD,20131103,1.34857,1.34969,1.34854,1.34902,0
EURUSD,20131104,1.34898,1.35237,1.34412,1.3512,0
EURUSD,20131105,1.35119,1.35217,1.34484,1.34717,0
EURUSD,20131106,1.3472,1.35467,1.3467,1.35145,0
EURUSD,20131107,1.35147,1.35281,1.3294,1.34129,0
EURUSD,20131108,1.34131,1.34374,1.33175,1.33587,0
EURUSD,20131110,1.33569,1.33617,1.33529,1.33565,0
EURUSD,20131111,1.33566,1.34156,1.3344,1.34058,0
EURUSD,20131112,1.34061,1.34555,1.33584,1.34341,0
EURUSD,20131113,1.3434,1.3497,1.33894,1.34807,0
EURUSD,20131114,1.34812,1.34937,1.34177,1.34582,0
EURUSD,20131115,1.34579,1.35051,1.34316,1.34901,0
EURUSD,20131117,1.34955,1.3498,1.34913,1.34921,0
EURUSD,20131118,1.34925,1.3541,1.3474,1.35033,0
EURUSD,20131119,1.3503,1.35465,1.34869,1.35352,0
EURUSD,20131120,1.35348,1.35775,1.34147,1.34386,0
EURUSD,20131121,1.34381,1.34861,1.33989,1.34752,0
EURUSD,20131122,1.34745,1.35526,1.3462,1.35488,0
EURUSD,20131124,1.35489,1.35542,1.35465,1.3553,0
EURUSD,20131125,1.35532,1.35594,1.34897,1.35217,0
EURUSD,20131126,1.3522,1.3574,1.35187,1.35662,0
EURUSD,20131127,1.35669,1.3612,1.3557,1.35774,0
EURUSD,20131128,1.35773,1.36175,1.35632,1.36023,0
EURUSD,20131129,1.36012,1.36211,1.35807,1.35835,0
EURUSD,20131201,1.3586,1.35917,1.35829,1.35881,0
EURUSD,20131202,1.35882,1.36152,1.35252,1.35377,0
EURUSD,20131203,1.35378,1.36131,1.35237,1.35877,0
EURUSD,20131204,1.35885,1.36047,1.35277,1.35894,0
EURUSD,20131205,1.35895,1.36766,1.35424,1.36717,0
EURUSD,20131206,1.36715,1.37055,1.36189,1.37018,0
EURUSD,20131208,1.37131,1.37206,1.37103,1.37126,0
EURUSD,20131209,1.37119,1.3745,1.36938,1.37347,0
EURUSD,20131210,1.37349,1.37943,1.37337,1.37586,0
EURUSD,20131211,1.37585,1.38101,1.37396,1.37857,0
EURUSD,20131212,1.37861,1.38025,1.37369,1.37492,0
EURUSD,20131213,1.3749,1.37686,1.37089,1.37361,0
EURUSD,20131215,1.37283,1.37409,1.37271,1.37369,0
EURUSD,20131216,1.37368,1.37982,1.37363,1.3758,0
EURUSD,20131217,1.37585,1.37815,1.37225,1.37709,0
EURUSD,20131218,1.37708,1.3811,1.36725,1.36746,0
EURUSD,20131219,1.36745,1.369,1.36492,1.36544,0
EURUSD,20131220,1.36545,1.37086,1.36245,1.36806,0
EURUSD,20131222,1.36723,1.36767,1.3667,1.36724,0
EURUSD,20131223,1.36725,1.37161,1.36712,1.36957,0
EURUSD,20131224,1.36956,1.36984,1.36542,1.36637,0
EURUSD,20131225,1.36792,1.36834,1.3678,1.36796,0
EURUSD,20131226,1.36787,1.37015,1.36629,1.36883,0
EURUSD,20131227,1.36884,1.38922,1.36876,1.37395,0
EURUSD,20131229,1.37565,1.3769,1.37554,1.37601,0
EURUSD,20131230,1.37604,1.38184,1.37276,1.37941,0
EURUSD,20131231,1.37943,1.38118,1.37589,1.37777,0
EURUSD,20140101,1.37603,1.37658,1.37405,1.37607,0
EURUSD,20140102,1.37608,1.37746,1.36287,1.36639,0
EURUSD,20140103,1.36644,1.36713,1.35816,1.35816,0
EURUSD,20140105,1.35919,1.35996,1.35879,1.35992,0
EURUSD,20140106,1.3596,1.36525,1.3571,1.36333,0
EURUSD,20140107,1.36317,1.36556,1.35958,1.36132,0
EURUSD,20140108,1.36145,1.36342,1.35526,1.35745,0
EURUSD,20140109,1.35744,1.36326,1.35475,1.36009,0
EURUSD,20140110,1.36011,1.36867,1.35714,1.36641,0
EURUSD,20140112,1.3678,1.36785,1.3665,1.3667,0
EURUSD,20140113,1.36668,1.36839,1.36365,1.36673,0
EURUSD,20140114,1.36674,1.36986,1.36479,1.36721,0
EURUSD,20140115,1.36729,1.36752,1.35806,1.36041,0
EURUSD,20140116,1.3604,1.36491,1.35822,1.36155,0
EURUSD,20140117,1.36159,1.36206,1.35165,1.35265,0
EURUSD,20140119,1.35375,1.35379,1.35296,1.35314,0
EURUSD,20140120,1.35311,1.35673,1.35069,1.35553,0
EURUSD,20140121,1.35557,1.35685,1.35157,1.35585,0
EURUSD,20140122,1.35588,1.35831,1.35339,1.35442,0
EURUSD,20140123,1.35437,1.3698,1.35297,1.36933,0
EURUSD,20140124,1.36927,1.37389,1.36622,1.36751,0
EURUSD,20140126,1.36771,1.36851,1.36668,1.36809,0
EURUSD,20140127,1.36808,1.37159,1.36524,1.36727,0
EURUSD,20140128,1.36731,1.36878,1.36283,1.36516,0
EURUSD,20140129,1.36517,1.36841,1.36024,1.36604,0
EURUSD,20140130,1.36606,1.36636,1.35426,1.35562,0
EURUSD,20140131,1.35561,1.35729,1.34784,1.34857,0
EURUSD,20140202,1.3482,1.34898,1.34813,1.3486,0
EURUSD,20140203,1.34858,1.3535,1.34764,1.35252,0
EURUSD,20140204,1.35255,1.35377,1.34924,1.35139,0
EURUSD,20140205,1.35138,1.35549,1.34981,1.35355,0
EURUSD,20140206,1.35356,1.36183,1.34814,1.35896,0
EURUSD,20140207,1.35897,1.36435,1.35511,1.36383,0
EURUSD,20140209,1.36153,1.36264,1.36152,1.36205,0
EURUSD,20140210,1.36206,1.36508,1.36175,1.36437,0
EURUSD,20140211,1.36434,1.36825,1.36286,1.36367,0
EURUSD,20140212,1.36371,1.36521,1.35614,1.35945,0
EURUSD,20140213,1.35946,1.36911,1.35841,1.36779,0
EURUSD,20140214,1.36781,1.37141,1.3673,1.36976,0
EURUSD,20140216,1.37081,1.37088,1.36994,1.36997,0
EURUSD,20140217,1.37,1.37236,1.36915,1.37046,0
EURUSD,20140218,1.37045,1.37696,1.36937,1.37596,0
EURUSD,20140219,1.37597,1.37726,1.37236,1.37317,0
EURUSD,20140220,1.3732,1.37619,1.36846,1.372,0
EURUSD,20140221,1.37205,1.3758,1.37015,1.37372,0
EURUSD,20140223,1.37334,1.37406,1.37319,1.37375,0
EURUSD,20140224,1.37376,1.37707,1.37076,1.37333,0
EURUSD,20140225,1.37332,1.37662,1.3715,1.37444,0
EURUSD,20140226,1.37445,1.37566,1.36609,1.36828,0
EURUSD,20140227,1.36827,1.37263,1.36427,1.37078,0
EURUSD,20140228,1.37075,1.38246,1.36932,1.38025,0
EURUSD,20140302,1.37589,1.37854,1.37552,1.37739,0
EURUSD,20140303,1.37738,1.37921,1.37256,1.37358,0
EURUSD,20140304,1.37357,1.3781,1.37202,1.37388,0
EURUSD,20140305,1.37386,1.37485,1.37067,1.37359,0
EURUSD,20140306,1.3736,1.38722,1.37206,1.38596,0
EURUSD,20140307,1.38601,1.39146,1.38516,1.38714,0
EURUSD,20140309,1.3871,1.38765,1.3871,1.38757,0
EURUSD,20140310,1.38752,1.3897,1.38607,1.38762,0
EURUSD,20140311,1.38759,1.3878,1.38332,1.38541,0
EURUSD,20140312,1.38537,1.39135,1.38427,1.39014,0
EURUSD,20140313,1.39012,1.3966,1.3845,1.38672,0
EURUSD,20140314,1.38673,1.3937,1.38472,1.39131,0
EURUSD,20140316,1.39121,1.39148,1.39035,1.39059,0
EURUSD,20140317,1.3906,1.39467,1.38787,1.39247,0
EURUSD,20140318,1.39246,1.39415,1.38792,1.39299,0
EURUSD,20140319,1.39302,1.39325,1.3809,1.38218,0
EURUSD,20140320,1.38217,1.38442,1.37485,1.37777,0
EURUSD,20140321,1.37778,1.381,1.37652,1.37925,0
EURUSD,20140323,1.37987,1.37987,1.3787,1.37906,0
EURUSD,20140324,1.37909,1.38753,1.37597,1.38374,0
EURUSD,20140325,1.38375,1.38462,1.37485,1.38244,0
EURUSD,20140326,1.38245,1.38263,1.37757,1.37825,0
EURUSD,20140327,1.37828,1.37961,1.37281,1.37435,0
EURUSD,20140328,1.3743,1.37724,1.37043,1.37517,0
EURUSD,20140330,1.37623,1.37632,1.37509,1.37534,0
EURUSD,20140331,1.37533,1.38078,1.37219,1.37732,0
EURUSD,20140401,1.3773,1.38147,1.37685,1.37928,0
EURUSD,20140402,1.37929,1.38198,1.37524,1.37645,0
EURUSD,20140403,1.37646,1.38034,1.36975,1.37169,0
EURUSD,20140404,1.37168,1.37306,1.3672,1.37023,0
EURUSD,20140406,1.36964,1.37038,1.36957,1.37002,0
EURUSD,20140407,1.37003,1.37478,1.36954,1.37411,0
EURUSD,20140408,1.3741,1.38109,1.37368,1.3794,0
EURUSD,20140409,1.37943,1.38613,1.37792,1.3853,0
EURUSD,20140410,1.38532,1.38984,1.38351,1.38867,0
EURUSD,20140411,1.38862,1.39051,1.38627,1.38818,0
EURUSD,20140413,1.38428,1.38602,1.38421,1.38572,0
EURUSD,20140414,1.38571,1.38624,1.38076,1.38177,0
EURUSD,20140415,1.38182,1.38328,1.37898,1.38126,0
EURUSD,20140416,1.38127,1.38502,1.3803,1.38153,0
EURUSD,20140417,1.38154,1.38635,1.38104,1.38129,0
EURUSD,20140418,1.38127,1.38216,1.38077,1.38114,0
EURUSD,20140420,1.38136,1.38168,1.3812,1.38163,0
EURUSD,20140421,1.38165,1.38298,1.37865,1.37939,0
EURUSD,20140422,1.37941,1.38241,1.37845,1.3805,0
EURUSD,20140423,1.38048,1.38541,1.37995,1.38151,0
EURUSD,20140424,1.38158,1.38424,1.37908,1.38309,0
EURUSD,20140425,1.3831,1.38475,1.38263,1.38341,0
EURUSD,20140427,1.3845,1.38455,1.38351,1.38408,0
EURUSD,20140428,1.38404,1.38788,1.38139,1.38492,0
EURUSD,20140429,1.38494,1.38786,1.38048,1.3812,0
EURUSD,20140430,1.38118,1.3876,1.37724,1.38649,0
EURUSD,20140501,1.38651,1.38886,1.38622,1.38669,0
EURUSD,20140502,1.3867,1.38812,1.38113,1.38707,0
EURUSD,20140504,1.38842,1.38842,1.38707,1.38718,0
